id|titulo|precio|envio|tipoVendedor|condicion|cantidadVendida|lugar|link|moneda
9198| Nokia Lumia 625 |450.0|||Artículo usado||Peru|Arequipa|http://articulo.mercadolibre.com.pe/MPE-417195472-nokia-lumia-625-_JM|S/.
9199| Htc One Plus De 64gb Seminuevo 4g Claro Movistar Entel |750.0|||Artículo usado||Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-417187296-htc-one-plus-de-64gb-seminuevo-4g-claro-movistar-entel-_JM|S/.
9200| Pedido Xperia Z1 L39h Lt39h C6903 20,7mpx 16gb Libre |1299.0|||Artículo nuevo||Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-417190165-pedido-xperia-z1-l39h-lt39h-c6903-207mpx-16gb-libre-_JM|S/.
9201| Nokia Lumia 625 |450.0|||Artículo usado||Peru|Arequipa|http://articulo.mercadolibre.com.pe/MPE-417195472-nokia-lumia-625-_JM|S/.
9202| Pedido Tapa De Bateria Lumia 930 Colores |199.0|||Artículo nuevo||Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-417197721-pedido-tapa-de-bateria-lumia-930-colores-_JM|S/.
9203| Pedido Flex Original Jack 3.5 Samsung Galaxy S3 I9300 |89.0|||Artículo nuevo||Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-417203912-pedido-flex-original-jack-35-samsung-galaxy-s3-i9300-_JM|S/.
9204| Pedido Nokia Lumia 610 Windows 7.5 Mobile Libre De Fabrica |899.0|||Artículo nuevo||Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-417204628-pedido-nokia-lumia-610-windows-75-mobile-libre-de-fabrica-_JM|S/.
9205| Lg Optimus G Pro 2 5.9' 3gb Ram 13mpx 32gb |1399.99|||Artículo nuevo||Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-417206539-lg-optimus-g-pro-2-59-3gb-ram-13mpx-32gb-_JM|S/.
9206| Pedido Nokia X2-00 Libre De Fabrica 3g 5mpx Varios Colores |399.0|||Artículo nuevo|3|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-417208205-pedido-nokia-x2-00-libre-de-fabrica-3g-5mpx-varios-colores-_JM|S/.
9207| Pedido Sony Ericsson C702 3g 3mpx Gps Mp3 Libre Fabrica |399.0|||Artículo nuevo|2|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-417208224-pedido-sony-ericsson-c702-3g-3mpx-gps-mp3-libre-fabrica-_JM|S/.
9208| Partes De Lanix S120 |40.0|||Artículo usado||Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-417211328-partes-de-lanix-s120-_JM|S/.
9209| Huawei P8 |1300.0|||Artículo usado||Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-417211955-huawei-p8-_JM|S/.
9210| Sony Xperia Z5 Dual Nuevo |2300.0|||Artículo nuevo||Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-417214873-sony-xperia-z5-dual-nuevo-_JM|S/.
9211| Iphone 6s De 64gb Movistar Color Plata |1.0|||Artículo nuevo||Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-417215127-iphone-6s-de-64gb-movistar-color-plata-_JM|S/.
9212| Smartphone - Alcatel Touch Idol 2 Mini S- 4gb- 8mp - Blanco |699.0|||Artículo nuevo||Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-417216342-smartphone-alcatel-touch-idol-2-mini-s-4gb-8mp-blanco-_JM|S/.
9213| Vendo Huawei Y635 Nuevo En Caja 4g |400.0|||Artículo nuevo||Peru|Arequipa|http://articulo.mercadolibre.com.pe/MPE-417222971-vendo-huawei-y635-nuevo-en-caja-4g-_JM|S/.
9214| Sony Xperia Z5 |2490.0|||Artículo nuevo||Peru|Cusco|http://articulo.mercadolibre.com.pe/MPE-417223293-sony-xperia-z5-_JM|S/.
9215| Samsung Galaxy S5 Sm-g900a 4g Lte 16gb |1150.0|||Artículo nuevo||Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-417223764-samsung-galaxy-s5-sm-g900a-4g-lte-16gb-_JM|S/.
9216| Caja Para Desbloquear Celulares |600.0|||Artículo usado||Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-417224654-caja-para-desbloquear-celulares-_JM|S/.
9217| Huawei Y520 |275.0|||Artículo usado||Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-417226185-huawei-y520-_JM|S/.
9218| Samsung Galaxy Core Prime 4g Lte Nuevo Android En Caja Libre |449.95|Envío gratis||Artículo nuevo||Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-417227657-samsung-galaxy-core-prime-4g-lte-nuevo-android-en-caja-libre-_JM|S/.
9219| Iphone 6 De 16 Gb |1599.0|||Artículo usado||Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-417231039-iphone-6-de-16-gb-_JM|S/.
9220| Vendo O Cambio Samsung Galáxy Versión Coreana De 32 Gb Gb |500.0|||Artículo nuevo||Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-417234670-vendo-o-cambio-samsung-galaxy-version-coreana-de-32-gb-gb-_JM|S/.
9221| Samsung Galaxy Tv |120.0||MercadoLíder Gold|Artículo usado||Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-417235036-samsung-galaxy-tv-_JM|S/.
9222| Gran Oferta!!! Iphone 6 Plus Equipo Nuevo+protector Vidrio |2399.0|||Artículo nuevo||Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-417235873-gran-oferta-iphone-6-plus-equipo-nuevoprotector-vidrio-_JM|S/.
9223| Bateria Nokia Bp-6ew Bp6ew 1830mah Lumia 900 Original |99.98|||Artículo nuevo||Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-417239368-bateria-nokia-bp-6ew-bp6ew-1830mah-lumia-900-original-_JM|S/.
9224| Venta De Iphone 6s 16 Gb. |2600.0|||Artículo nuevo||Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-417243188-venta-de-iphone-6s-16-gb-_JM|S/.
9225| Lg Spirit C70 |400.0|||Artículo nuevo||Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-417245288-lg-spirit-c70-_JM|S/.
9226| Nokia Lumia 625 9 Puntos Para Claro Con Accesorios |280.0|||Artículo usado||Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-417247259-nokia-lumia-625-9-puntos-para-claro-con-accesorios-_JM|S/.
9227| Iphone 4. 8gb |415.0|||Artículo usado||Peru|Arequipa|http://articulo.mercadolibre.com.pe/MPE-417247329-iphone-4-8gb-_JM|S/.
9228| Gear Vr Nuevas |680.0|||Artículo nuevo||Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-417249082-gear-vr-nuevas-_JM|S/.
9229| Iphone 5c 8gb Verde Libre De Fabrica 10/10 |780.0|||Artículo nuevo||Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-417253664-iphone-5c-8gb-verde-libre-de-fabrica-1010-_JM|S/.
9230| Cambio Nokia 510 Lumia X Perro De Rasa |5000.0|||Artículo usado||Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-417255325-cambio-nokia-510-lumia-x-perro-de-rasa-_JM|S/.
9231| Nuevo Lg G4 Libre 3gbram,32gb,16mpx,hexa-core Snapdragon |1549.0|Envío gratis||Artículo nuevo||Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-417275604-nuevo-lg-g4-libre-3gbram32gb16mpxhexa-core-snapdragon-_JM|S/.
9232| Celular Samsung Galaxy Pocket |130.0|||Artículo usado|1 vendido|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-417279244-celular-samsung-galaxy-pocket-_JM|S/.
9233| Iphone 6 64gb Libre De Fabrica Space Grey(plomo) Como Nuevo! |2200.0|||Artículo usado||Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416485122-iphone-6-64gb-libre-de-fabrica-space-greyplomo-como-nuevo-_JM|S/.
9234| Pedido Nokia 808 Libre Fabrica Color Negro 16gb |1989.0|||Artículo nuevo||Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416489058-pedido-nokia-808-libre-fabrica-color-negro-16gb-_JM|S/.
9235| Stock Vidrio Tactil Pantalla Externa Lumia 620 Touch Rev1 |149.0|||Artículo nuevo||Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416489146-stock-vidrio-tactil-pantalla-externa-lumia-620-touch-rev1-_JM|S/.
9236| Oferta Moto E 4g Xt1527 Segunda Generacion |449.0|||Artículo nuevo||Peru|Callao|http://articulo.mercadolibre.com.pe/MPE-416510243-oferta-moto-e-4g-xt1527-segunda-generacion-_JM|S/.
9237| Solo Caja Colección Nokia E71 Movistar, Manual Nokia 1112 |80.0|||Artículo usado||Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416510655-solo-caja-coleccion-nokia-e71-movistar-manual-nokia-1112-_JM|S/.
9238| Huawey Liberado |220.0|||Artículo usado||Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416519525-huawey-liberado-_JM|S/.
9239| Samsung Galaxy Note |450.0|||Artículo usado||Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416522771-samsung-galaxy-note-_JM|S/.
9240| Samsung Galaxy Note 5 4g Octa Core 4gb Ram 32gb/garantia |2499.0||MercadoLíder|Artículo nuevo||Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416528161-samsung-galaxy-note-5-4g-octa-core-4gb-ram-32gbgarantia-_JM|S/.
9241| Vendo Cambio Htc One S Libre De Fabrica / S4 / G2 / Motorola |399.0|||Artículo usado||Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416533429-vendo-cambio-htc-one-s-libre-de-fabrica-s4-g2-motorola-_JM|S/.
9242| Sony Dscqx10 Smartphone Attachable Camera Lens 10x 18.2 Mp |800.0|||Artículo usado||Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416559493-sony-dscqx10-smartphone-attachable-camera-lens-10x-182-mp-_JM|S/.
9243| Blu Win Jr Lte X130q |515.0|||Artículo nuevo||Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416566038-blu-win-jr-lte-x130q-_JM|S/.
9244| Pedido Htc Evo 3d G17 Android 3g |640.0|||Artículo nuevo|1 vendido|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416570997-pedido-htc-evo-3d-g17-android-3g-_JM|S/.
9245| Pedido Case Protector Estuche Lumia 920 |79.0|||Artículo nuevo|3|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416571062-pedido-case-protector-estuche-lumia-920-_JM|S/.
9246| Pedido Carcasa Para Nokia Lumia 900 Colores |169.0|||Artículo nuevo||Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416571434-pedido-carcasa-para-nokia-lumia-900-colores-_JM|S/.
9247| Pedido: Pantalla Tactil Externo Touch Screen Lumia 620 Origi |120.0|||Artículo nuevo||Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416571465-pedido-pantalla-tactil-externo-touch-screen-lumia-620-origi-_JM|S/.
9248| Pedido Case Protector Estuche Lumia 925 Hard Case Duro |54.9|||Artículo nuevo|1 vendido|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416571483-pedido-case-protector-estuche-lumia-925-hard-case-duro-_JM|S/.
9249| Sony Xperia Z3+ E 6553 4g Lte32gb Lollipop 5 Nuevo Z Tienda |1999.0||MercadoLíder Gold|Artículo nuevo||Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416579201-sony-xperia-z3-e-6553-4g-lte32gb-lollipop-5-nuevo-z-tienda-_JM|S/.
9250| Samsung Galaxy S6 G920i 32gb Libre 4g,32gb,octa Core,16mpx!! |2199.0||MercadoLíder Gold|Artículo nuevo||Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416579960-samsung-galaxy-s6-g920i-32gb-libre-4g32gbocta-core16mpx-_JM|S/.
9251| Celulares Samsung Galaxy S5 Sm-g900 16gb.mica Y Funda |1370.0|||Artículo nuevo|1 vendido|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416581933-celulares-samsung-galaxy-s5-sm-g900-16gbmica-y-funda-_JM|S/.
9252| Camara Posterior De 8 Megapixeles Galaxy Note 2 ( N7100 ) |30.0|||Artículo usado||Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416589184-camara-posterior-de-8-megapixeles-galaxy-note-2-n7100--_JM|S/.
9253| Lg G2 Mini Cualquier Operador, Casi Nuevo 13mpx |450.0|||Artículo usado||Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416591077-lg-g2-mini-cualquier-operador-casi-nuevo-13mpx-_JM|S/.
9254| Motorola Moto G Xt-1032 Liberado |350.0|||Artículo usado||Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416592671-motorola-moto-g-xt-1032-liberado-_JM|S/.
9255| Motorola Moto E Xt1505 |405.0|||Artículo nuevo||Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416594493-motorola-moto-e-xt1505-_JM|S/.
9256| Pedido: Nokia 5610 Xpress Musica Libre De Fabrica |450.0|||Artículo nuevo||Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416598618-pedido-nokia-5610-xpress-musica-libre-de-fabrica-_JM|S/.
9257| Pedido Htc Desire Z A7272 5mpx 3g Wifi Android Libre Nuevo |550.0|||Artículo nuevo||Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416598737-pedido-htc-desire-z-a7272-5mpx-3g-wifi-android-libre-nuevo-_JM|S/.
9258| Pedido Case Estuche Protector Nokia Lumia 820 |79.0|||Artículo nuevo|1 vendido|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416598856-pedido-case-estuche-protector-nokia-lumia-820-_JM|S/.
9259| Pedido: Nokia 6220 Classic Libre Color Morado/ Negro |480.0|||Artículo nuevo||Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416599231-pedido-nokia-6220-classic-libre-color-morado-negro-_JM|S/.
9260| Pedido Protector Estuche Lumia 930 |109.0|||Artículo nuevo|1 vendido|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416599295-pedido-protector-estuche-lumia-930-_JM|S/.
9261| Actualizacion Android Sony Xperia Z3-z2-z1 Etc Todos |49.0|||Artículo nuevo||Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416601414-actualizacion-android-sony-xperia-z3-z2-z1-etc-todos-_JM|S/.
9262| Wawei P8 Lite 4g 16gb De Mem.int.llam.952827161 Richar |730.0|||Artículo usado||Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416606596-wawei-p8-lite-4g-16gb-de-memintllam952827161-richar-_JM|S/.
9263| Iphone 5c 8gb 8mpx Libre Lte 4g Ram 1gb Nuevo En Caja |799.0|||Artículo nuevo||Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416607067-iphone-5c-8gb-8mpx-libre-lte-4g-ram-1gb-nuevo-en-caja-_JM|S/.
9264| Vendo O Canbio Xbox Elite 120gb Flasheado |499.0|||Artículo usado||Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416613980-vendo-o-canbio-xbox-elite-120gb-flasheado-_JM|S/.
9265| Vendo O Canbio Xbox Elite 120gb Flasheado |349.0|||Artículo usado||Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416613981-vendo-o-canbio-xbox-elite-120gb-flasheado-_JM|S/.
9266| Vendo Samsung Galaxy S6 Original 32gb |1780.0|||Artículo nuevo||Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416621876-vendo-samsung-galaxy-s6-original-32gb-_JM|S/.
9267| Blackberry Q5, 3.1 Touch 720x720, Blackberry 10 Os |621.0|||Artículo nuevo||Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416629808-blackberry-q5-31-touch-720x720-blackberry-10-os-_JM|S/.
9268| Smartphone Samsung Galaxy J1, 4.3 , Android 4.4 |539.0|||Artículo nuevo||Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416631196-smartphone-samsung-galaxy-j1-43-android-44-_JM|S/.
9269| Funda Gel Case Para Nokia Lumia 625 Tpu Protector |10.0|||Artículo nuevo||Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416632253-funda-gel-case-para-nokia-lumia-625-tpu-protector-_JM|S/.
9270| Caja Samsung Galaxy Note 16gb |25.0|||Artículo usado||Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416635140-caja-samsung-galaxy-note-16gb-_JM|S/.
9271| Caja De Samsung Galaxy Note Premium Pack 16gb |25.0|||Artículo usado||Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416635629-caja-de-samsung-galaxy-note-premium-pack-16gb-_JM|S/.
9272| Motorola Moto X 2 Generación 2014 Xt1097 Android 32gb Tienda |1279.0||MercadoLíder Gold|Artículo nuevo||Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416645797-motorola-moto-x-2-generacion-2014-xt1097-android-32gb-tienda-_JM|S/.
9273| Lg Leon Quad Core 1.2ghz1gb Ram Lollipop Nuevos Tienda |449.0||MercadoLíder Gold|Artículo nuevo||Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416645804-lg-leon-quad-core-12ghz1gb-ram-lollipop-nuevos-tienda-_JM|S/.
9274| Apple Iphone 6 16gb Space Gray-silver Tienda .¡ |1849.0||MercadoLíder Gold|Artículo nuevo|2|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416645824-apple-iphone-6-16gb-space-gray-silver-tienda--_JM|S/.
9275| Lg Leon Quad Core 1.2ghz1gb Ram Lollipop Nuevos Tienda |449.0||MercadoLíder Gold|Artículo nuevo||Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416645948-lg-leon-quad-core-12ghz1gb-ram-lollipop-nuevos-tienda-_JM|S/.
9276| Samsung Galaxy Grand Prime - 8 Gb M. Int./memoria Exp 64 Gb |650.0|||Artículo usado||Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416651370-samsung-galaxy-grand-prime-8-gb-m-intmemoria-exp-64-gb-_JM|S/.
9277| Samsung Galaxy Grand Prime Duos Smg530h 8gb Nuevo Original |700.0|||Artículo nuevo||Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416657576-samsung-galaxy-grand-prime-duos-smg530h-8gb-nuevo-original-_JM|S/.
9278| Central Hotelera 20 Puntos Kokom (código: Kip-620) |370.0|||Artículo nuevo||Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416681547-central-hotelera-20-puntos-kokom-codigo-kip-620-_JM|S/.
9279| Base Sincronización Original Blackberry Bold 9780 Garantía |75.0|||Artículo nuevo||Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416684840-base-sincronizacion-original-blackberry-bold-9780-garantia-_JM|S/.
9280| Smartphone Huawey 526t |500.0|||Artículo usado||Peru|Piura|http://articulo.mercadolibre.com.pe/MPE-416686526-smartphone-huawey-526t-_JM|S/.
9281| Pedido Samsung Galaxy S4 Libre Fabrica 12 Meses Korea |1200.0|||Artículo nuevo||Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416698293-pedido-samsung-galaxy-s4-libre-fabrica-12-meses-korea-_JM|S/.
9282| Pedido Estuche Tarjetero Billetera Lumia 820 Negro |109.0|||Artículo nuevo||Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416698372-pedido-estuche-tarjetero-billetera-lumia-820-negro-_JM|S/.
9283| Samsung Galaxy Note 5 Duos N9200 32gb Libre |2980.0|||Artículo nuevo||Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416707957-samsung-galaxy-note-5-duos-n9200-32gb-libre-_JM|S/.
9284| Sony Xperia C4 (e5306) 13mpx 2gb Ram16gb C/d 5 Mp Mica |949.0|||Artículo nuevo||Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416713482-sony-xperia-c4-e5306-13mpx-2gb-ram16gb-cd-5-mp-mica-_JM|S/.
9285| Samsung Galaxy Note 5 Duos N9208 Dual Sim 32gb 4g Lte Nuevos |2890.0|||Artículo nuevo||Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416714011-samsung-galaxy-note-5-duos-n9208-dual-sim-32gb-4g-lte-nuevos-_JM|S/.
9286| Vendo Sony Xperia Z2a Libre 20.7mp/16gb/3gbram/nuevo En Caja |1449.0|Envío gratis||Artículo nuevo||Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416714951-vendo-sony-xperia-z2a-libre-207mp16gb3gbramnuevo-en-caja-_JM|S/.
9287| Motorola Moto G Lte 9 De 10 Perfecto Estado 993111007 |459.0|||Artículo usado||Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416716091-motorola-moto-g-lte-9-de-10-perfecto-estado-993111007-_JM|S/.
9288| Pedido Celular Nokia N85 Libre De Fabrica Nuevo |649.0|||Artículo nuevo||Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416716405-pedido-celular-nokia-n85-libre-de-fabrica-nuevo-_JM|S/.
9289| Pedido Nokia N80 Internet Edition Color Negro Libre De Fabri |399.0|||Artículo nuevo||Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416716999-pedido-nokia-n80-internet-edition-color-negro-libre-de-fabri-_JM|S/.
9290| Celular Moto E Xt 1022 Como Nuevo |360.0|||Artículo usado||Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416723936-celular-moto-e-xt-1022-como-nuevo-_JM|S/.
9291| Remato Mi Iphone 4g De 16gb - Libre De Fabrica - 9.5 De 10 |349.0|||Artículo usado||Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416733672-remato-mi-iphone-4g-de-16gb-libre-de-fabrica-95-de-10-_JM|S/.
9292| Sony Ericsson W508 Blanco 3.2mpcamera Mp3 Mp4 Music 3g |380.0|||Artículo nuevo||Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416734598-sony-ericsson-w508-blanco-32mpcamera-mp3-mp4-music-3g-_JM|S/.
9293| Moto G 4g Lte Libre De Fab |480.0|||Artículo usado||Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416739222-moto-g-4g-lte-libre-de-fab-_JM|S/.
9294| Vendo Celular Nokia Lumia 625 A S/.380 Soles |380.0|||Artículo usado||Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416745591-vendo-celular-nokia-lumia-625-a-s380-soles-_JM|S/.
9295| Blu Vivo Air D980l Smartphone |795.0|||Artículo nuevo||Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416747892-blu-vivo-air-d980l-smartphone-_JM|S/.
9296| Huawei P8 Lite Nuevo Sellado |790.0|||Artículo nuevo||Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416748005-huawei-p8-lite-nuevo-sellado-_JM|S/.
9297| Vendo Holster Para Smartphone Nuevo Sellado! |15.0|||Artículo nuevo||Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416750200-vendo-holster-para-smartphone-nuevo-sellado-_JM|S/.
9298| Nokia Lumia 930 Negro Libre |1300.0|||Artículo usado||Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416754217-nokia-lumia-930-negro-libre-_JM|S/.
9299| Samsung Galaxy S4 |899.0|||Artículo nuevo|1 vendido|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416762229-samsung-galaxy-s4-_JM|S/.
9300| Sony Xperia E4 4g Libre 5mpx Ram 1gb Cuad-core 8gb Tienda |580.0|||Artículo nuevo|1 vendido|Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416764083-sony-xperia-e4-4g-libre-5mpx-ram-1gb-cuad-core-8gb-tienda-_JM|S/.
9301| Sony Xperia M4 Aqua |999.0|||Artículo nuevo||Peru|Arequipa|http://articulo.mercadolibre.com.pe/MPE-416764666-sony-xperia-m4-aqua-_JM|S/.
9302| Apple Iphone 6s 16gb 4g Lte 12mp 2gb Ram Nuevo En Caja Libre |2790.0|||Artículo nuevo||Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416790388-apple-iphone-6s-16gb-4g-lte-12mp-2gb-ram-nuevo-en-caja-libre-_JM|S/.
9303| Nokia Lumia |450.0|||Artículo usado||Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416797944-nokia-lumia-_JM|S/.
9304| Iphone 6 16gb Libre |1650.0|||Artículo usado||Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416802656-iphone-6-16gb-libre-_JM|S/.
9305| Huawei P8 Lite 4g Lte Hd Octa Core 2gb Ram 1.3ghz 13mp/garan |799.99|||Artículo nuevo||Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416815201-huawei-p8-lite-4g-lte-hd-octa-core-2gb-ram-13ghz-13mpgaran-_JM|S/.
9306| Huawei 635 Lte |419.0|||Artículo nuevo||Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416820640-huawei-635-lte-_JM|S/.
9307| Blackberry 9200 Torch, Sony Xperia M2 |750.0|||Artículo usado||Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416820861-blackberry-9200-torch-sony-xperia-m2-_JM|S/.
9308| Iphone 6 128 Gb |2400.0|||Artículo usado||Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416827987-iphone-6-128-gb-_JM|S/.
9309| Flip Cover Silicona Gel Tpu Para Samsung Galaxy S4 I9500 S-4 |20.0||MercadoLíder|Artículo nuevo||Peru|La Libertad|http://articulo.mercadolibre.com.pe/MPE-416828113-flip-cover-silicona-gel-tpu-para-samsung-galaxy-s4-i9500-s-4-_JM|S/.
9310| Apple Iphone 4s 8gb Caja Sellado Garantía Tienda Lince. |699.0|||Artículo nuevo||Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416830109-apple-iphone-4s-8gb-caja-sellado-garantia-tienda-lince-_JM|S/.
9311| Samsung Galaxy J5(500m) 4g Lte Camara/d 13mpx Flash8gb |826.0|||Artículo nuevo||Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416835990-samsung-galaxy-j5500m-4g-lte-camarad-13mpx-flash8gb-_JM|S/.
9312| Dock Htc One X Para Cargar + Stereo Alta Voz |49.0||MercadoLíder Gold|Artículo nuevo||Peru|Lima|http://articulo.mercadolibre.com.pe/MPE-416838830-dock-htc-one-x-para-cargar-stereo-alta-voz-_JM|S/.
