id|titulo|precioOld|precioNew|imagen|link
575|Smartphone LG G4 H815 32G 4G LTE Desbloqueado - Blanco||3299.00|//media.linio.com.pe/p/lg-1425-9082241-1-product.jpg|/p/smartphone-lg-g4-h815-32g-4g-lte-desbloqueado-blanco-judjq4
576|Smartphone NeuImagen NIM-600D 6" DualCORE 5MP 4GB DualCamara DualSIM - Negro|599.00|319.00|//media.linio.com.pe/p/neuimage-4552-8675141-1-product.jpg|/p/smartphone-neuimagen-nim-600d-6-dualcore-5mp-4gb-dualcamara-dualsim-negro-lecfzy
577|Apple iPhone 6 64GB-Dorado|3559.00|3399.00|//media.linio.com.pe/p/apple-6618-711381-1-product.jpg|/p/apple-iphone-6-64gb-dorado-n4vn99
578|Smartphone Samsung Galaxy J1 4.3'' 4GB 5MP 4G LTE Desbloqueado - Negro|549.00|399.00|//media.linio.com.pe/p/samsung-8417-9765911-1-product.jpg|/p/smartphone-samsung-galaxy-j1-43-4gb-5mp-4g-lte-desbloqueado-negro-jq5y6j
579|Smartphone LG JOY H222G  4GB Desbloqueado-Blanco|459.00|339.00|//media.linio.com.pe/p/lg-7734-3066141-1-product.jpg|/p/smartphone-lg-joy-h222g-4gb-desbloqueado-blanco-trlrc0
580|Smartphone Samsung Galaxy J7 SM-J700H/DS DUAL SIM 16GB 13MP 5.5'' Desbloqueado - Negro|1744.99|1045.99|//media.linio.com.pe/p/samsung-4268-1679441-1-product.jpg|/p/smartphone-samsung-galaxy-j7-sm-j700h-ds-dual-sim-16gb-13mp-55-desbloqueado-negro-wz357y
581|Samsung - Galaxy Core Prime 4.5" Android 4.4, 4G Lte Desbloqueado|799.00|587.00|//media.linio.com.pe/p/samsung-2231-5457021-1-product.jpg|/p/samsung-galaxy-core-prime-45-android-44-4g-lte-desbloqueado-qe5ivo
582|Apple iPhone 6s 128GB-Rosa Dorado|4859.00|3989.90|//media.linio.com.pe/p/apple-6312-3301351-1-product.jpg|/p/apple-iphone-6s-128gb-rosa-dorado-tpt4zn
583|Samsung Galaxy A5 4G 13 MP RAM 2GB - Blanco|1599.00|1199.00|//media.linio.com.pe/p/samsung-4529-0739251-1-product.jpg|/p/samsung-galaxy-a5-4g-13-mp-ram-2gb-blanco-ym1hkl
584|Samsung Galaxy Note 5 32GB 16MP 4GB RAM - Blanco Perla - Desbloqueado|3699.00|2599.00|//media.linio.com.pe/p/samsung-6310-9501351-1-product.jpg|/p/samsung-galaxy-note-5-32gb-16mp-4gb-ram-blanco-perla-desbloqueado-jre6tf
585|MOTOROLA MOTO X PLAY XT 1563 16GB DUAL SIM 4G LTE TURBO CHARGER -NEGRO|2100.00|1749.00|//media.linio.com.pe/p/motorola-6547-1373151-1-product.jpg|/p/motorola-moto-x-play-xt-1563-16gb-dual-sim-4g-lte-turbo-charger-negro-x0w7t9
586|TIMMY M9 3G Smartphone Android 4.4  5.0 pulgadas de pantalla MTK6582 1.3MHz Quad-Core Dual SIM 1GB RAM 
8GB ROM OTG White Blanco EU|356.00|214.00|//media.linio.com.pe/p/timmy-3162-3503251-1-product.jpg|/p/timmy-m9-3g-smartphone-android-44-50-pulgadas-de-pantalla-mtk6582-13mhz-quad-core-dual-sim-1gb-ram-8gb-rom-otg-white-blanco-eu-tomfyb
587|iNEW L4 5.5" HD IPS 3G Smartphone libre Android 5.1 Quad-Core 16G Blanco EU|682.00|409.00|//media.linio.com.pe/p/inew-3733-3024351-1-product.jpg|/p/inew-l4-55-hd-ips-3g-smartphone-libre-android-51-quad-core-16g-blanco-eu-trldh3
588|Smartphone LG G3 Stylus D690 8GB 13MP 5.5" Dual Sim Desbloqueado - Dorado|1099.00|779.90|//media.linio.com.pe/p/lg-6314-8201351-1-product.jpg|/p/smartphone-lg-g3-stylus-d690-8gb-13mp-55-dual-sim-desbloqueado-dorado-lgpu4j
589|ETOWAY IRON Smartphone 5", 4GB ROM, Dual core 1,5 GHz, Camaras: Principal 8.0Mp Frontal 5.Mp, - Blanco||450.00|//media.linio.com.pe/p/etoway-0258-0147251-1-product.jpg|/p/etoway-iron-smartphone-5-4gb-rom-dual-core-1-5-ghz-camaras-principal-80mp-frontal-5mp-blanco-ypm4qj
590|Sony Xperia Z3 D6603 16GB 20.7MP 4G LTE - NEGRO - DESBLOQUEADO|2089.00|1699.00|//media.linio.com.pe/p/sony-6310-8501351-1-product.jpg|/p/sony-xperia-z3-d6603-16gb-207mp-4g-lte-negro-desbloqueado-lexjb7
591|Celular - VeryKool  S4005 - Doble chip - 3G - Negro||249.00|//media.linio.com.pe/p/verykool-2028-5118251-1-product.jpg|/p/celular-verykool-s4005-doble-chip-3g-negro-qfxdip
592|Apple iPhone 5S 16GB 8MP Desbloqueado - Negro|1900.00|1587.00|//media.linio.com.pe/p/apple-0978-8143151-1-product.jpg|/p/apple-iphone-5s-16gb-8mp-desbloqueado-negro-lhbnl7
593|SKY - 4.5D 4G 5MP Desbloqueado - Negro|429.00|329.00|//media.linio.com.pe/p/sky-3867-7187941-1-product.jpg|/p/sky-45d-4g-5mp-desbloqueado-negro-n4t78k
594|iNEW L4 5.5" HD IPS 3G Smartphone libre Android 5.1 Quad-Core 16G azul oscuro EU|682.00|409.00|//media.linio.com.pe/p/inew-3732-4024351-1-product.jpg|/p/inew-l4-55-hd-ips-3g-smartphone-libre-android-51-quad-core-16g-azul-oscuro-eu-s420zb
595|Huawei Ascend Mate7 16GB 13MP 4G LTE Equipo de claro - Desbloqueado - BLANCO + LAMINA MATE|1900.00|1449.00|//media.linio.com.pe/p/huawei-1638-6322351-1-product.jpg|/p/huawei-ascend-mate7-16gb-13mp-4g-lte-equipo-de-claro-desbloqueado-blanco-lamina-mate-or72pz
596|Smartphone Sony Xperia M4 AQUA E2306 16GB 13MP 4G LTE Desbloqueado - Blanco|1699.00|1039.90|//media.linio.com.pe/p/sony-8167-2611351-1-product.jpg|/p/smartphone-sony-xperia-m4-aqua-e2306-16gb-13mp-4g-lte-desbloqueado-blanco-vbk6nt
597|Sony Xperia Z5 Compact 32GB-Negro Grafito|3600.00|2219.00|//media.linio.com.pe/p/sony-2686-6933351-1-product.jpg|/p/sony-xperia-z5-compact-32gb-negro-grafito-onmgb9
598|Smartphone Apple iPhone 6 128GB Desbloqueado-Negro||4099.99|//media.linio.com.pe/p/apple-0894-980191-1-product.jpg|/p/smartphone-apple-iphone-6-128gb-desbloqueado-negro-jpmqvb
599|Teléfono Celular Blu Life Pure Mini 16Gb 8Mp - Blanco||1299.00|//media.linio.com.pe/p/blu-9902-226781-1-product.jpg|/p/tele-fono-celular-blu-life-pure-mini-16gb-8mp-blanco-vdyuzv
600|Smartphone LG G3 Beat Snapdragon 1.2 Ghz Android 4.4.2 8GB 8MP 4G LTE - Negro|1200.00|795.99|//media.linio.com.pe/p/lg-9424-127219-1-product.jpg|/p/smartphone-lg-g3-beat-snapdragon-12-ghz-android-442-8gb-8mp-4g-lte-negro-x1jtch
601|Blackberry -  Q10 Libre Desbloqueado - Blanco|1699.00|1199.00|//media.linio.com.pe/p/blackberry-0748-3002711-1-product.jpg|/p/blackberry-q10-libre-desbloqueado-blanco-trkk67
602|Iphone 5C Dual Core 1.3 Ghz iOs 7 1GB 16GB 8MP 1.2MP - Rosado|1999.00|1349.00|//media.linio.com.pe/p/apple-0831-5169611-1-product.jpg|/p/iphone-5c-dual-core-13-ghz-ios-7-1gb-16gb-8mp-12mp-rosado-qfwhuj
603|Smartphone Samsung Galaxy S3 Neo Libre 8GB 8MP Claro, Movistar - Azul||1200.00|//media.linio.com.pe/p/samsung-4356-060229-1-product.jpg|/p/smartphone-samsung-galaxy-s3-neo-libre-8gb-8mp-claro-movistar-azul-ymp7rb
604|Smartphone Samsung Galaxy Note Edge 5.6'' Quad Core 2,7 GHz Android 4.4 (Kitkat) 3GB - Plomo|2749.00|2449.00|//media.linio.com.pe/p/samsung-4776-6431711-1-product.jpg|/p/smartphone-samsung-galaxy-note-edge-56-quad-core-2-7-ghz-android-44-kitkat-3gb-plomo-oqkt0p
605|Smartphone Motorola Moto G 2014 2da Generación 8MP 8GB Dual Sim Desbloqueado - Blanco|799.00|719.00|//media.linio.com.pe/p/motorola-4808-0863811-1-product.jpg|/p/smartphone-motorola-moto-g-2014-2da-generacio-n-8mp-8gb-dual-sim-desbloqueado-blanco-ylewa3
606|Smartphone Sony Xperia Z1 C6903 5'' Snapdragon 800 2GB 16GB Desbloqueado - Negro|1950.00|1399.00|//media.linio.com.pe/p/sony-1566-1417711-1-product.jpg|/p/smartphone-sony-xperia-z1-c6903-5-snapdragon-800-2gb-16gb-desbloqueado-negro-x09evh
607|Smartphone Samsung Galaxy A5 Quad - Core 1.2GHz 13MP 16GB 4G LTE - NEGRO|1399.00|1199.00|//media.linio.com.pe/p/samsung-7930-0347811-1-product.jpg|/p/smartphone-samsung-galaxy-a5-quad-core-12ghz-13mp-16gb-4g-lte-negro-yodz8f
608|Smartphone LG G3 Beat D722 8GB 13MP Desbloqueado - Blanco|1749.00|999.00|//media.linio.com.pe/p/lg-0365-0217711-1-product.jpg|/p/smartphone-lg-g3-beat-d722-8gb-13mp-desbloqueado-blanco-yozmkt
609|GRÜN LUFT402 Púrpura||299.00|//media.linio.com.pe/p/grun-1813-9375911-1-product.jpg|/p/gru-n-luft402-pu-rpura-jsjold
610|GRÜN LUFT402 Naranja||299.00|//media.linio.com.pe/p/grun-1844-2475911-1-product.jpg|/p/gru-n-luft402-naranja-vcpog1
611|GRÜN LUFT402 Gris||299.00|//media.linio.com.pe/p/grun-1831-1475911-1-product.jpg|/p/gru-n-luft402-gris-x090xt
612|Sony Xperia Z2 C6503 16GB 20.7MP 4G LTE Desbloqueado - Negro||1800.00|//media.linio.com.pe/p/sony-2925-5739121-1-product.jpg|/p/sony-xperia-z2-c6503-16gb-207mp-4g-lte-desbloqueado-negro-qccytk
613|Smartphone Samsung Galaxy Ace 4 Lite Duos 3MP Flash 4GB Desbloqueado - Blanco|549.00|449.00|//media.linio.com.pe/p/samsung-4975-8201221-1-product.jpg|/p/smartphone-samsung-galaxy-ace-4-lite-duos-3mp-flash-4gb-desbloqueado-blanco-lgq1ue
614|Smartphone Sony Xperia Z3 Dual Sim 16GB 20.7MP Desbloqueado - Negro|2199.00|1969.00|//media.linio.com.pe/p/sonyxperia-9612-4339621-1-product.jpg|/p/smartphone-sony-xperia-z3-dual-sim-16gb-207mp-desbloqueado-negro-s28z5k
615|Motorola Moto G XT1045 8GB 5MP 4G LTE - Negro|999.00|649.00|//media.linio.com.pe/p/motorola-0296-5859621-1-product.jpg|/p/motorola-moto-g-xt1045-8gb-5mp-4g-lte-negro-qbqgmc
616|Smartphone Leotec Iridium I150 O.C 16GB-CAM 8MP BLANCO 5.0" - Desbloqueado|840.00|669.00|//media.linio.com.pe/p/leotec-2428-8551811-1-product.jpg|/p/smartphone-leotec-iridium-i150-oc-16gb-cam-8mp-blanco-50-desbloqueado-lewgp1
617|Smartphone BLU Dash 4.0 C + Memoria de 4GB + Powerbank + Auricular Bluetooth - Celeste|399.00|329.00|//media.linio.com.pe/p/blu-5064-3697231-1-product.jpg|/p/smartphone-blu-dash-40-c-memoria-de-4gb-powerbank-auricular-bluetooth-celeste-to0x6z
618|Samsung Galaxy J1 4G LTE SM-J100M Duos 4GB 5MP Desbloqueado - Negro|999.00|518.99|//media.linio.com.pe/p/samsung-5950-5608331-1-product.jpg|/p/samsung-galaxy-j1-4g-lte-sm-j100m-duos-4gb-5mp-desbloqueado-negro-qcxzsd
619|Smartphone BLU Studio 7.0 Smartphone Phablet 7'' 8GB Desbloqueado - Blanco|999.00|699.00|//media.linio.com.pe/p/blu-5969-6426031-1-product.jpg|/p/smartphone-blu-studio-70-smartphone-phablet-7-8gb-desbloqueado-blanco-oqm76h
620|Sony Xperia Z3 D6603 16GB 4G LTE 20.7MP 5,2" Desbloqueado - Negro|2200.00|1759.99|//media.linio.com.pe/p/sony-6567-9962811-1-product.jpg|/p/sony-xperia-z3-d6603-16gb-4g-lte-207mp-5-2-desbloqueado-negro-jozd03
621|Smartphone LG G2 Mini D625 8GB 13MP 4G LTE - Blanco|899.00|749.00|//media.linio.com.pe/p/lg-moviles-0040-161319-1-product.jpg|/p/smartphone-lg-g2-mini-d625-8gb-13mp-4g-lte-blanco-wz6279
622|Smartphone SONY - Xperia M2 Aqua (D2406) 4G LTE, 4.8'', 8MP, 8GB, DESBLOQUEADO - Negro|1299.00|850.00|//media.linio.com.pe/p/sony-9892-5053031-1-product.jpg|/p/smartphone-sony-xperia-m2-aqua-d2406-4g-lte-48-8mp-8gb-desbloqueado-negro-qgjcdv
623|Smartphone LG G3 D855 Snapdragon 801 2.5 GHz Android OS 2GB 16GB Desbloqueado - Gris|1899.00|1399.00|//media.linio.com.pe/p/lg-1765-5158711-1-product.jpg|/p/smartphone-lg-g3-d855-snapdragon-801-25-ghz-android-os-2gb-16gb-desbloqueado-gris-qfwawt
624|Samsung Galaxy J7 4G LTE 16GB 13MP 5.5'' Desbloqueado - Blanco|1600.00|1029.00|//media.linio.com.pe/p/samsung-6088-1791441-1-product.jpg|/p/samsung-galaxy-j7-4g-lte-16gb-13mp-55-desbloqueado-blanco-wyhvru
625|Smartphone Samsung Galaxy J7 SM-J700H/DS DUAL SIM 16GB 13MP 5.5'' Desbloqueado - Blanco|1744.99|1045.99|//media.linio.com.pe/p/samsung-4268-0679441-1-product.jpg|/p/smartphone-samsung-galaxy-j7-sm-j700h-ds-dual-sim-16gb-13mp-55-desbloqueado-blanco-ymmhpq
626|Smartphone Motorola Moto G 2da Generacion (XT1068) DUAL, 5'', 8MP, 8GB, DESBLOQUEADO - BLANCO|1100.00|749.00|//media.linio.com.pe/p/motorola-6470-0407021-1-product.jpg|/p/smartphone-motorola-moto-g-2da-generacion-xt1068-dual-5-8mp-8gb-desbloqueado-blanco-ynu9dy
627|Smartphone Samsung Galaxy J7 4G lte J700M 16GB 13MP 5.5'' Desbloqueado - Blanco|1699.00|1029.00|//media.linio.com.pe/p/samsung-1424-1182241-1-product.jpg|/p/smartphone-samsung-galaxy-j7-4g-lte-j700m-16gb-13mp-55-desbloqueado-blanco-x22w2k
628|Apple Iphone 6 64gb 4G Nuevo - Color Dorado Desbloqueado.|3759.00|3069.90|//media.linio.com.pe/p/apple-4009-8933541-1-product.jpg|/p/apple-iphone-6-64gb-4g-nuevo-color-dorado-desbloqueado-lcjbw6
629|Smartphone Leotec Titanium S155W 8GB 8MP Desbloqueado - Blanco|675.00|569.00|//media.linio.com.pe/p/leotec-9330-2745711-1-product.jpg|/p/smartphone-leotec-titanium-s155w-8gb-8mp-desbloqueado-blanco-vaxt33
630|Smartphone Samsung Galaxy J5  8GB 13MP 5'' 4G LTE Desbloqueado - Dorado|1200.00|939.00|//media.linio.com.pe/p/samsung-6087-4791441-1-product.jpg|/p/smartphone-samsung-galaxy-j5-8gb-13mp-5-4g-lte-desbloqueado-dorado-rzvuai
631|Samsung - Galaxy S4 Mini I9195 4GLte 8GB 8MP Desbloqueado - Negro|1599.00|794.99|//media.linio.com.pe/p/samsung-5116-521129-1-product.jpg|/p/samsung-galaxy-s4-mini-i9195-4glte-8gb-8mp-desbloqueado-negro-qfe8h1
632|Nokia Lumia 1020 RM877 4'' 32GB 41MP 4G LTE (logo ATT) - Negro||2199.99|//media.linio.com.pe/p/nokia-5207-211809-1-product.jpg|/p/nokia-lumia-1020-rm877-4-32gb-41mp-4g-lte-logo-att-negro-velzl9
633|Smartphone Samsung Galaxy A3 Dual Sim original de 8Mpx - Negro|1099.00|849.00|//media.linio.com.pe/p/samsung-0106-0176331-1-product.jpg|/p/smartphone-samsung-galaxy-a3-dual-sim-original-de-8mpx-negro-yplxrr
634|Apple iPhone 4 8GB 5MP + Funda - Negro||899.00|//media.linio.com.pe/p/apple-6351-978419-1-product.jpg|/p/apple-iphone-4-8gb-5mp-funda-negro-jq9ttj
635|Smartphone Samsung S5 SMG900 16GB 16 MP 4G LTE Pantalla de 5.1" Desbloqueado - Negro|1999.00|1499.00|//media.linio.com.pe/p/samsung-5725-4426711-1-product.jpg|/p/smartphone-samsung-s5-smg900-16gb-16-mp-4g-lte-pantalla-de-51-desbloqueado-negro-s1ne5n
636|Smartphone Leotec Iridium i150 O.C 16GB 8MP 5.0" Desbloqueado - Azul|840.00|669.00|//media.linio.com.pe/p/leotec-2369-4691811-1-product.jpg|/p/smartphone-leotec-iridium-i150-oc-16gb-8mp-50-desbloqueado-azul-s0gf19
637|Smartphone Caterpillar Cat B15Q Ultra Rugged - Negro|2399.00|1535.99|//media.linio.com.pe/p/caterpillar-0849-0104711-1-product.jpg|/p/smartphone-caterpillar-cat-b15q-ultra-rugged-negro-ypl4i7
638|Smartphone Samsung Galaxy S3 Mini I8200L 8GB 5MP 4" + Protector de Pantalla Desbloqueado - Azul|949.00|529.00|//media.linio.com.pe/p/samsung-7450-3451221-1-product.jpg|/p/smartphone-samsung-galaxy-s3-mini-i8200l-8gb-5mp-4-protector-de-pantalla-desbloqueado-azul-tp7x2c
639|Smartphone BLU - Dash 3.5 II 512 MB Dual Sim 3.2 MP + Powerbank + Auricular Bluetooth - Blanco||259.00|//media.linio.com.pe/p/blu-5003-9585031-1-product.jpg|/p/smartphone-blu-dash-35-ii-512-mb-dual-sim-32-mp-powerbank-auricular-bluetooth-blanco-jreqth
640|Smartphone Samsung Galaxy S4 Mini Black Edition I9195 8GB 8MP 4G LTE Desbloqueado - Negro|1200.00|945.00|//media.linio.com.pe/p/samsung-6576-0368711-1-product.jpg|/p/smartphone-samsung-galaxy-s4-mini-black-edition-i9195-8gb-8mp-4g-lte-desbloqueado-negro-yoe65v
641|Smartphone Samsung Galaxy Ace 4 Lite 4GB 3MP-Negro|499.00|389.00|//media.linio.com.pe/p/samsung-5855-2196711-1-product.jpg|/p/smartphone-samsung-galaxy-ace-4-lite-4gb-3mp-negro-veidwl
642|Smartphone Samsung Galaxy A5 A500H/DS Duos 16GB 13MP 5'' Desbloqueado - Blanco|2350.00|1029.00|//media.linio.com.pe/p/samsung-6722-761429-1-product.jpg|/p/smartphone-samsung-galaxy-a5-a500h-ds-duos-16gb-13mp-5-desbloqueado-blanco-n1xqr1
643|Apple iPhone 4s 8GB-Negro|899.00|719.00|//media.linio.com.pe/p/apple-9635-4887331-1-product.jpg|/p/apple-iphone-4s-8gb-negro-rzahs5
644|Samsung Galaxy S5 Versión G900A 4G LTE Nuevo Desbloqueado-  Negro||1499.99|//media.linio.com.pe/p/samsung-4167-1752841-1-product.jpg|/p/samsung-galaxy-s5-versio-n-g900a-4g-lte-nuevo-desbloqueado-negro-wyh062
645|Samsung Galaxy Note Edge SM-N915G 32GB 16MP Desbloqueado - Blanco|3499.00|2349.00|//media.linio.com.pe/p/samsung-1186-7024441-1-product.jpg|/p/samsung-galaxy-note-edge-sm-n915g-32gb-16mp-desbloqueado-blanco-n5frs8
646|Apple iPhone 5s 64GB-Negro|2799.00|2059.90|//media.linio.com.pe/p/apple-1311-2039541-1-product.jpg|/p/apple-iphone-5s-64gb-negro-vf46o6
647|Alcatel - Smartphone Idol 2 Mini S - 4GB - 8MP - 4G - Blanco|749.00|699.00|//media.linio.com.pe/p/alcatel-7610-0943831-1-product.jpg|/p/alcatel-smartphone-idol-2-mini-s-4gb-8mp-4g-blanco-yktgot
648|Samsung Galaxy A3 Duos A300 Dual Sim 16GB 8MP Desbloqueado - Blanco|1798.00|899.00|//media.linio.com.pe/p/samsung-9520-6623141-1-product.jpg|/p/samsung-galaxy-a3-duos-a300-dual-sim-16gb-8mp-desbloqueado-blanco-opf6kg
649|Smartphone Caterpillar Cat B15Q Dual Sim IP67 Ultra Rugged - Negro|1999.00|1599.00|//media.linio.com.pe/p/caterpillar-7946-8713611-1-product.jpg|/p/smartphone-caterpillar-cat-b15q-dual-sim-ip67-ultra-rugged-negro-ldpzel
650|Apple iPhone 5S 16GB 8MP Desbloqueado - Negro|1900.00|1587.00|//media.linio.com.pe/p/apple-0978-8143151-1-product.jpg|/p/apple-iphone-5s-16gb-8mp-desbloqueado-negro-lhbnl7
651|Smartphone Samsung Galaxy J1 4.3'' 4GB 5MP Desbloqueado - Azul|600.00|479.00|//media.linio.com.pe/p/samsung-5768-6063151-1-product.jpg|/p/smartphone-samsung-galaxy-j1-43-4gb-5mp-desbloqueado-azul-oszs5z
652|CELULAR+ALCATEL 5020A +PANTALLA WVGA DE 4 PULGADAS +CAMARA DE 5 MP+ BLUETOOTH-NEGRO||229.00|//media.linio.com.pe/p/alcatel-0976-7543151-1-product.jpg|/p/celular-alcatel-5020a-pantalla-wvga-de-4-pulgadas-camara-de-5-mp-bluetooth-negro-n2h9nv
653|Smartphone HTC One M9 32GB 20MP Desbloqueado - Plateado|2900.00|2239.00|//media.linio.com.pe/p/htc-9990-6810431-1-product.jpg|/p/smartphone-htc-one-m9-32gb-20mp-desbloqueado-plateado-oo7qj7
654|SONY XPERIA Z5 COMPACT E5823 4G LTE - Amarillo|3500.00|2149.00|//media.linio.com.pe/p/sony-9657-1353541-1-product.jpg|/p/sony-xperia-z5-compact-e5823-4g-lte-amarillo-x0vcyq
655|Smartphone Samsung Galaxy J1 4G LTE 4.3'' 4GB 5MP  Desbloqueado - Negro|699.00|489.00|//media.linio.com.pe/p/samsung-9128-9049341-1-product.jpg|/p/smartphone-samsung-galaxy-j1-4g-lte-43-4gb-5mp-desbloqueado-negro-jud6n0
656|CELULAR+ALCATEL+7047A+DISEÑO POP+PANTALLA 5.5 PULGADAS+CAMARA DE 8MP-SLATE||599.00|//media.linio.com.pe/p/alcatel-0975-8543151-1-product.jpg|/p/celular-alcatel-7047a-disen-o-pop-pantalla-55-pulgadas-camara-de-8mp-slate-lexx63
657|UHAPPY desbloqueado teléfono inteligente Android 4.4 5" MTK6582 a 1,3 Ghz de núcleo cuádruple GSM/WCDMA nos blanco US|438.00|263.00|//media.linio.com.pe/p/uhappy-9919-8576841-1-product.jpg|/p/uhappy-desbloqueado-tele-fono-inteligente-android-44-5-mtk6582-a-1-3-ghz-de-nu-cleo-cua-druple-gsm-wcdma-nos-blanco-us-lewcti
658|Smartphone LG L Bello (LGD331) 5.0'' 8MP 8GB Desbloqueado - Blanco|899.00|630.00|//media.linio.com.pe/p/lg-2068-6118921-1-product.jpg|/p/smartphone-lg-l-bello-lgd331-50-8mp-8gb-desbloqueado-blanco-oscj0k
659|Smartphone Apple Iphone 4s 8gb Quad core 8mp 3G Desbloqueado - Negro|899.00|789.00|//media.linio.com.pe/p/iphoneapple-7428-5659641-1-product.jpg|/p/smartphone-apple-iphone-4s-8gb-quad-core-8mp-3g-desbloqueado-negro-qcxbtu
660|Smartphone Sony Xperia C4 16GB 13MP 5.5'' Desbloqueado - Negro|1749.99|1299.99|//media.linio.com.pe/p/samsung-9967-3266141-1-product.jpg|/p/smartphone-sony-xperia-c4-16gb-13mp-55-desbloqueado-negro-tqew4g
661|Smartphone LG G Flex 2 H950 Curved P-OLED 32GB 3GB RAM 4G LTE Libre de Fábrica  - Plateado y Negro|1639.99|1549.99|//media.linio.com.pe/p/lg-8770-3393151-1-product.jpg|/p/smartphone-lg-g-flex-2-h950-curved-p-oled-32gb-3gb-ram-4g-lte-libre-de-fa-brica-plateado-y-negro-tptit5
662|Smartphone Motorola Moto E 2da Generación 4.5" 8GB 5MP DualSIM Desbloqueado - Negro|860.00|445.00|//media.linio.com.pe/p/motorola-4888-7676431-1-product.jpg|/p/smartphone-motorola-moto-e-2da-generacio-n-45-8gb-5mp-dualsim-desbloqueado-negro-n1v4kn
663|Samsung Galaxy J7 J700M 4G, 16GB,13PMX,DESBLOQUEADO COLOR NEGRO|1799.00|1029.00|//media.linio.com.pe/p/samsung-1700-5702841-1-product.jpg|/p/samsung-galaxy-j7-j700m-4g-16gb-13pmx-desbloqueado-color-negro-qcbm8c
664|Samsung Galaxy S6 EDGE 32GB - Blanco|3000.00|2549.00|//media.linio.com.pe/p/samsung-5508-8486241-1-product.jpg|/p/samsung-galaxy-s6-edge-32gb-blanco-lfj2po
665|Alcatel POP C7 Pantalla 5" QUAD CORE 8MP 4GB - Negro + Audifonos Philips SHP-1900|799.00|429.00|//media.linio.com.pe/p/alcatel-9968-3942841-1-product.jpg|/p/alcatel-pop-c7-pantalla-5-quad-core-8mp-4gb-negro-audifonos-philips-shp-1900-tm7fz8
666|Smartphone LG L Bello Dual Sim 5.0'' 8MP 8GB Desbloqueado - Negro|900.00|649.00|//media.linio.com.pe/p/lg-6667-8471641-1-product.jpg|/p/smartphone-lg-l-bello-dual-sim-50-8mp-8gb-desbloqueado-negro-lfibpq
667|Celular - VeryKool  S4005 - Doble chip - 3G - Negro||249.00|//media.linio.com.pe/p/verykool-2028-5118251-1-product.jpg|/p/celular-verykool-s4005-doble-chip-3g-negro-qfxdip
668|iNEW L4 5.5" HD IPS 3G Smartphone libre Android 5.1 Quad-Core 16G Blanco EU|682.00|409.00|//media.linio.com.pe/p/inew-3733-3024351-1-product.jpg|/p/inew-l4-55-hd-ips-3g-smartphone-libre-android-51-quad-core-16g-blanco-eu-trldh3
669|Samsung Galaxy A5 4G 13 MP RAM 2GB - Blanco|1599.00|1199.00|//media.linio.com.pe/p/samsung-4529-0739251-1-product.jpg|/p/samsung-galaxy-a5-4g-13-mp-ram-2gb-blanco-ym1hkl
670|Samsung Galaxy Note 5 32GB 16MP 4GB RAM - Blanco Perla - Desbloqueado|3699.00|2599.00|//media.linio.com.pe/p/samsung-6310-9501351-1-product.jpg|/p/samsung-galaxy-note-5-32gb-16mp-4gb-ram-blanco-perla-desbloqueado-jre6tf
671|Huawei Ascend Mate7 16GB 13MP 4G LTE Equipo de claro - Desbloqueado - BLANCO + LAMINA MATE|1900.00|1449.00|//media.linio.com.pe/p/huawei-1638-6322351-1-product.jpg|/p/huawei-ascend-mate7-16gb-13mp-4g-lte-equipo-de-claro-desbloqueado-blanco-lamina-mate-or72pz
672|Smartphone Sony Xperia M4 AQUA E2306 16GB 13MP 4G LTE Desbloqueado - Blanco|1699.00|1039.90|//media.linio.com.pe/p/sony-8167-2611351-1-product.jpg|/p/smartphone-sony-xperia-m4-aqua-e2306-16gb-13mp-4g-lte-desbloqueado-blanco-vbk6nt
673|iNEW L4 5.5" HD IPS 3G Smartphone libre Android 5.1 Quad-Core 16G azul oscuro EU|682.00|409.00|//media.linio.com.pe/p/inew-3732-4024351-1-product.jpg|/p/inew-l4-55-hd-ips-3g-smartphone-libre-android-51-quad-core-16g-azul-oscuro-eu-s420zb
674|ETOWAY IRON Smartphone 5", 4GB ROM, Dual core 1,5 GHz, Camaras: Principal 8.0Mp Frontal 5.Mp, - Blanco||450.00|//media.linio.com.pe/p/etoway-0258-0147251-1-product.jpg|/p/etoway-iron-smartphone-5-4gb-rom-dual-core-1-5-ghz-camaras-principal-80mp-frontal-5mp-blanco-ypm4qj
675|Sony Xperia Z3 D6603 16GB 20.7MP 4G LTE - NEGRO - DESBLOQUEADO|2089.00|1699.00|//media.linio.com.pe/p/sony-6310-8501351-1-product.jpg|/p/sony-xperia-z3-d6603-16gb-207mp-4g-lte-negro-desbloqueado-lexjb7
676|LG G3 Mini Beat D722p 13MPX, 8GB 13MP 4G LTE Color Negro - Desbloqueado|1129.00|799.90|//media.linio.com.pe/p/lg-9129-7861841-1-product.jpg|/p/lg-g3-mini-beat-d722p-13mpx-8gb-13mp-4g-lte-color-negro-desbloqueado-n0nid4
677|SKY 5.0Q 4G 13MP Desbloqueado - Gris|719.00|599.00|//media.linio.com.pe/p/sky-3927-0287941-1-product.jpg|/p/sky-50q-4g-13mp-desbloqueado-gris-yoz738
